id,key,value,type
51504415,created_by,JOSM,regular
51504432,created_by,JOSM,regular
51504444,created_by,JOSM,regular
51504464,created_by,JOSM,regular
51504477,created_by,JOSM,regular
51504498,created_by,JOSM,regular
51504518,created_by,JOSM,regular
51910230,created_by,JOSM,regular
51910365,created_by,JOSM,regular
51910387,created_by,JOSM,regular
51910404,created_by,JOSM,regular
51910420,created_by,JOSM,regular
51910432,created_by,JOSM,regular
51910461,created_by,JOSM,regular
51910477,created_by,JOSM,regular
51910491,foot,yes,regular
51910491,barrier,bollard,regular
51910491,bicycle,yes,regular
51910509,created_by,JOSM,regular
51910522,created_by,JOSM,regular
51910535,created_by,JOSM,regular
51910550,created_by,JOSM,regular
51910564,created_by,JOSM,regular
51910595,created_by,JOSM,regular
51910610,highway,turning_circle,regular
51910652,created_by,JOSM,regular
51910673,created_by,JOSM,regular
51910687,created_by,JOSM,regular
51910704,created_by,JOSM,regular
51910752,created_by,JOSM,regular
51918927,noexit,yes,regular
51918960,highway,traffic_signals,regular
51918960,crossing,traffic_signals,regular
51984500,created_by,JOSM,regular
51984527,highway,traffic_signals,regular
51984688,created_by,JOSM,regular
51994676,created_by,JOSM,regular
51994697,created_by,JOSM,regular
51994713,created_by,JOSM,regular
51994728,created_by,JOSM,regular
51994749,created_by,JOSM,regular
51995744,name,Ballyogan,regular
51995744,place,village,regular
51995744,en,Ballyogan,name
51995744,ga,Baile Ui Ógain,name
51998364,created_by,JOSM,regular
52019385,created_by,JOSM,regular
52019472,created_by,JOSM,regular
52019491,created_by,JOSM,regular
52019552,created_by,JOSM,regular
52019592,created_by,JOSM,regular
52025040,created_by,JOSM,regular
52209384,created_by,JOSM,regular
52209418,created_by,JOSM,regular
52215236,created_by,JOSM,regular
52219001,name,Brittas,regular
52219001,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52219001,is_in,County Dublin,regular
52219001,place,village,regular
52219001,FC,P,gns
52219001,RC,1,gns
52219001,source,gns_ei,regular
52219001,CC1,EI,gns
52219001,DSG,PPL,gns
52219001,JOG,NN29-09,gns
52219001,LAT,53.236944,gns
52219001,UFI,419084,gns
52219001,UNI,534680,gns
52219001,ADM1,07,gns
52219001,LONG,-6.452222,gns
52219001,MGRS,29UPV7002901658,gns
52219001,DMS_LAT,531413,gns
52219001,N:xx:NT,N,gns
52219001,DMS_LONG,-62708,gns
52219001,county,Dublin,is_in
52219001,place_county,Dublin,regular
52219001,country,Ireland,is_in
52219001,N:xx:FULL_NAME,Brittas,gns
52219001,N:xx:SORT_NAME,BRITTAS,gns
52219001,N:xx:MODIFY_DATE,1999-02-24,gns
52219001,N:xx:FULL_NAME_ND,Brittas,gns
52220759,name,Milestown,regular
52220759,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52220759,is_in,County Meath,regular
52220759,place,locality,regular
52220759,FC,P,gns
52220759,RC,1,gns
52220759,source,gns_ei,regular
52220759,CC1,EI,gns
52220759,DSG,PPL,gns
52220759,JOG,NN29-09,gns
52220759,LAT,53.403889,gns
52220759,UFI,419656,gns
52220759,UNI,535843,gns
52220759,ADM1,21,gns
52220759,LONG,-6.5025,gns
52220759,MGRS,29UPV6602520107,gns
52220759,DMS_LAT,532414,gns
52220759,N:xx:NT,N,gns
52220759,DMS_LONG,-63009,gns
52220759,county,Meath,is_in
52220759,place_county,Meath,regular
52220759,country,Ireland,is_in
52220759,N:xx:FULL_NAME,Milestown,gns
52220759,N:xx:SORT_NAME,MILESTOWN,gns
52220759,N:xx:MODIFY_DATE,1999-02-24,gns
52220759,N:xx:FULL_NAME_ND,Milestown,gns
52222951,name,Dardistown,regular
52222951,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52222951,is_in,County Dublin,regular
52222951,place,locality,regular
52222951,FC,P,gns
52222951,RC,1,gns
52222951,source,gns_ei,regular
52222951,CC1,EI,gns
52222951,DSG,PPL,gns
52222951,JOG,NN29-09,gns
52222951,LAT,53.416667,gns
52222951,UFI,426580,gns
52222951,UNI,545795,gns
52222951,ADM1,07,gns
52222951,LONG,-6.238333,gns
52222951,MGRS,29UPV8352722176,gns
52222951,DMS_LAT,532500,gns
52222951,N:xx:NT,N,gns
52222951,DMS_LONG,-61418,gns
52222951,county,Dublin,is_in
52222951,place_county,Dublin,regular
52222951,country,Ireland,is_in
52222951,N:xx:FULL_NAME,Dardistown,gns
52222951,N:xx:SORT_NAME,DARDISTOWN,gns
52222951,N:xx:MODIFY_DATE,1999-03-22,gns
52222951,N:xx:FULL_NAME_ND,Dardistown,gns
52230571,ADM1,07,gns
52230571,CC1,EI,gns
52230571,DMS_LAT,532329,gns
52230571,DMS_LONG,-60845,gns
52230571,DSG,PPL,gns
52230571,FC,P,gns
52230571,JOG,NN29-09,gns
52230571,LAT,53.391389,gns
52230571,LONG,-6.145833,gns
52230571,MGRS,29UPV8978519607,gns
52230571,N:xx:FULL_NAME,Kilbarrack,gns
52230571,N:xx:FULL_NAME_ND,Kilbarrack,gns
52230571,N:xx:MODIFY_DATE,1999-02-24,gns
52230571,N:xx:NT,N,gns
52230571,N:xx:SORT_NAME,KILBARRACK,gns
52230571,RC,1,gns
52230571,UFI,419207,gns
52230571,UNI,534838,gns
52230571,is_in,County Dublin,regular
52230571,country,Ireland,is_in
52230571,county,Dublin,is_in
52230571,name,Kilbarrack,regular
52230571,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52230571,place,suburb,regular
52230571,place_county,Dublin,regular
52230571,source,gns_ei,regular
52239899,name,Golden Ball,regular
52239899,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52239899,is_in,County Dublin,regular
52239899,place,locality,regular
52239899,FC,P,gns
52239899,RC,1,gns
52239899,source,gns_ei,regular
52239899,CC1,EI,gns
52239899,DSG,PPL,gns
52239899,JOG,NN29-09,gns
52239899,LAT,53.24,gns
52239899,UFI,419025,gns
52239899,UNI,534592,gns
52239899,ADM1,07,gns
52239899,LONG,-6.221667,gns
52239899,MGRS,29UPV8539902572,gns
52239899,DMS_LAT,531424,gns
52239899,N:xx:NT,N,gns
52239899,DMS_LONG,-61318,gns
52239899,county,Dublin,is_in
52239899,place_county,Dublin,regular
52239899,country,Ireland,is_in
52239899,N:xx:FULL_NAME,Golden Ball,gns
52239899,N:xx:SORT_NAME,GOLDENBALL,gns
52239899,N:xx:MODIFY_DATE,1999-02-24,gns
52239899,N:xx:FULL_NAME_ND,Golden Ball,gns
52240548,name,Whitestown,regular
52240548,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52240548,is_in,County Dublin,regular
52240548,place,locality,regular
52240548,source,gns_ei,regular
52240548,county,Dublin,is_in
52240548,place_county,Dublin,regular
52240548,country,Ireland,is_in
52241259,name,Donaghcumper,regular
52241259,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52241259,is_in,County Kildare,regular
52241259,place,locality,regular
52241259,FC,P,gns
52241259,RC,1,gns
52241259,source,gns_ei,regular
52241259,CC1,EI,gns
52241259,DSG,PPL,gns
52241259,JOG,NN29-09,gns
52241259,LAT,53.344722,gns
52241259,UFI,419671,gns
52241259,UNI,535868,gns
52241259,ADM1,12,gns
52241259,LONG,-6.527778,gns
52241259,MGRS,29UPV6457313468,gns
52241259,DMS_LAT,532041,gns
52241259,N:xx:NT,N,gns
52241259,DMS_LONG,-63140,gns
52241259,county,Kildare,is_in
52241259,place_county,Kildare,regular
52241259,country,Ireland,is_in
52241259,N:xx:FULL_NAME,Donagheumper,gns
52241259,N:xx:SORT_NAME,DONAGHEUMPER,gns
52241259,N:xx:MODIFY_DATE,1999-02-24,gns
52241259,N:xx:FULL_NAME_ND,Donagheumper,gns
52242127,ADM1,07,gns
52242127,CC1,EI,gns
52242127,DMS_LAT,532452,gns
52242127,DMS_LONG,-61555,gns
52242127,DSG,PPL,gns
52242127,FC,P,gns
52242127,JOG,NN29-09,gns
52242127,LAT,53.414444,gns
52242127,LONG,-6.265278,gns
52242127,MGRS,29UPV8174621860,gns
52242127,N:xx:FULL_NAME,Ballyman,gns
52242127,N:xx:FULL_NAME_ND,Ballyman,gns
52242127,N:xx:MODIFY_DATE,1999-03-22,gns
52242127,N:xx:NT,N,gns
52242127,N:xx:SORT_NAME,BALLYMAN,gns
52242127,RC,1,gns
52242127,UFI,427228,gns
52242127,UNI,546614,gns
52242127,is_in,County Dublin,regular
52242127,country,Ireland,is_in
52242127,county,Dublin,is_in
52242127,name,Ballymun,regular
52242127,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52242127,place,locality,regular
52242127,place_county,Dublin,regular
52242127,source,gns_ei,regular
52242478,name,Stacumny,regular
52242478,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52242478,is_in,County Kildare,regular
52242478,place,locality,regular
52242478,FC,P,gns
52242478,RC,1,gns
52242478,source,gns_ei,regular
52242478,CC1,EI,gns
52242478,DSG,PPL,gns
52242478,JOG,NN29-09,gns
52242478,LAT,53.336111,gns
52242478,UFI,419196,gns
52242478,UNI,534827,gns
52242478,ADM1,12,gns
52242478,LONG,-6.515278,gns
52242478,MGRS,29UPV6543812539,gns
52242478,DMS_LAT,532010,gns
52242478,N:xx:NT,N,gns
52242478,DMS_LONG,-63055,gns
52242478,county,Kildare,is_in
52242478,place_county,Kildare,regular
52242478,country,Ireland,is_in
52242478,N:xx:FULL_NAME,Stacumny,gns
52242478,N:xx:SORT_NAME,STACUMNY,gns
52242478,N:xx:MODIFY_DATE,1999-02-24,gns
52242478,N:xx:FULL_NAME_ND,Stacumny,gns
52243007,name,Clonsilla,regular
52243007,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52243007,is_in,County Dublin,regular
52243007,place,village,regular
52243007,FC,P,gns
52243007,RC,1,gns
52243007,source,gns_ei,regular
52243007,CC1,EI,gns
52243007,DSG,PPL,gns
52243007,JOG,NN29-09,gns
52243007,LAT,53.383333,gns
52243007,UFI,-1501786,gns
52243007,UNI,-2143935,gns
52243007,ADM1,07,gns
52243007,LONG,-6.416667,gns
52243007,MGRS,29UPV7181218024,gns
52243007,DMS_LAT,532300,gns
52243007,N:xx:NT,N,gns
52243007,DMS_LONG,-62500,gns
52243007,county,Dublin,is_in
52243007,place_county,Dublin,regular
52243007,country,Ireland,is_in
52243007,N:xx:FULL_NAME,Clonsilla,gns
52243007,N:xx:SORT_NAME,CLONSILLA,gns
52243007,N:xx:MODIFY_DATE,1999-02-24,gns
52243007,N:xx:FULL_NAME_ND,Clonsilla,gns
52243800,name,Forrest Great,regular
52243800,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52243800,is_in,County Dublin,regular
52243800,place,locality,regular
52243800,FC,P,gns
52243800,RC,1,gns
52243800,source,gns_ei,regular
52243800,CC1,EI,gns
52243800,DSG,PPL,gns
52243800,JOG,NN29-09,gns
52243800,LAT,53.441944,gns
52243800,UFI,427239,gns
52243800,UNI,546625,gns
52243800,ADM1,07,gns
52243800,LONG,-6.263056,gns
52243800,MGRS,29UPV8177624924,gns
52243800,DMS_LAT,532631,gns
52243800,N:xx:NT,N,gns
52243800,DMS_LONG,-61547,gns
52243800,county,Dublin,is_in
52243800,place_county,Dublin,regular
52243800,country,Ireland,is_in
52243800,N:xx:FULL_NAME,Forrest Great,gns
52243800,N:xx:SORT_NAME,FORRESTGREAT,gns
52243800,N:xx:MODIFY_DATE,1999-03-22,gns
52243800,N:xx:FULL_NAME_ND,Forrest Great,gns
52244752,name,Batterstown,regular
52244752,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52244752,is_in,County Meath,regular
52244752,place,village,regular
52244752,FC,P,gns
52244752,RC,1,gns
52244752,source,gns_ei,regular
52244752,CC1,EI,gns
52244752,DSG,PPL,gns
52244752,JOG,NN29-09,gns
52244752,LAT,53.469722,gns
52244752,UFI,-1500820,gns
52244752,UNI,-2142718,gns
52244752,ADM1,21,gns
52244752,LONG,-6.536389,gns
52244752,MGRS,29UPV6351927351,gns
52244752,DMS_LAT,532811,gns
52244752,N:xx:NT,N,gns
52244752,DMS_LONG,-63211,gns
52244752,county,Meath,is_in
52244752,place_county,Meath,regular
52244752,country,Ireland,is_in
52244752,N:xx:FULL_NAME,Batterstown,gns
52244752,N:xx:SORT_NAME,BATTERSTOWN,gns
52244752,N:xx:MODIFY_DATE,1999-03-22,gns
52244752,N:xx:FULL_NAME_ND,Batterstown,gns
52245191,name,Artane,regular
52245191,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52245191,is_in,County Dublin,regular
52245191,place,suburb,regular
52245191,source,gns_ei,regular
52245191,county,Dublin,is_in
52245191,place_county,Dublin,regular
52245191,country,Ireland,is_in
52246542,name,Kingswood,regular
52246542,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52246542,is_in,County Dublin,regular
52246542,place,locality,regular
52246542,FC,P,gns
52246542,RC,1,gns
52246542,source,gns_ei,regular
52246542,CC1,EI,gns
52246542,DSG,PPLL,gns
52246542,JOG,NN29-09,gns
52246542,LAT,53.301944,gns
52246542,UFI,419118,gns
52246542,UNI,534732,gns
52246542,ga,Coill an Rí,name
52246542,ADM1,07,gns
52246542,LONG,-6.417778,gns
52246542,MGRS,29UPV7206608970,gns
52246542,DMS_LAT,531807,gns
52246542,N:xx:NT,N,gns
52246542,DMS_LONG,-62504,gns
52246542,county,Dublin,is_in
52246542,place_county,Dublin,regular
52246542,country,Ireland,is_in
52246542,N:xx:FULL_NAME,Kingswood,gns
52246542,N:xx:SORT_NAME,KINGSWOOD,gns
52246542,N:xx:MODIFY_DATE,1999-02-24,gns
52246542,N:xx:FULL_NAME_ND,Kingswood,gns
52247585,name,Marino,regular
52247585,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52247585,is_in,County Dublin,regular
52247585,place,suburb,regular
52247585,source,gns_ei,regular
52247585,county,Dublin,is_in
52247585,place_county,Dublin,regular
52247585,country,Ireland,is_in
52250529,name,Belgard,regular
52250529,note,Experimental import of Irish places and POIs from GNS Dataset,regular
52250529,is_in,County Dublin,regular
52250529,place,locality,regular
52250529,FC,P,gns
52250529,RC,1,gns
52250529,source,gns_ei,regular
52250529,CC1,EI,gns
52250529,DSG,PPLL,gns
52250529,JOG,NN29-09,gns
52250529,LAT,53.303056,gns
52250529,UFI,419119,gns
52250529,UNI,534733,gns
52250529,ADM1,07,gns
52250529,LONG,-6.396667,gns
52250529,MGRS,29UPV7346809145,gns
52250529,DMS_LAT,531811,gns
52250529,N:xx:NT,N,gns
52250529,DMS_LONG,-62348,gns
